intersection,probability
"('<wordnet_bodybuilder_109862845>', '<wordnet_photographer_110426749>')",0.00129366106080207
"('<wordnet_bodybuilder_109862845>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_bodybuilder_109862845>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_bodybuilder_109862845>', '<wordnet_person_100007846>')",1.0
"('<wordnet_head_110162991>', '<wordnet_historian_110177150>')",0.0114474078513635
"('<wordnet_head_110162991>', '<wordnet_officeholder_110371450>')",0.2611702127659574
"('<wordnet_head_110162991>', '<wordnet_emperor_110053004>')",0.0003071621216661672
"('<wordnet_head_110162991>', '<wordnet_cricketer_109977326>')",0.005566376985316152
"('<wordnet_head_110162991>', '<wordnet_dancer_109989502>')",0.0017455798621516332
"('<wordnet_head_110162991>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_head_110162991>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_head_110162991>', '<wordnet_curate_109983572>')",0.0018279892118669464
"('<wordnet_head_110162991>', '<wordnet_abbot_109754404>')",0.00016481869943062632
"('<wordnet_head_110162991>', '<wordnet_skier_110605253>')",0.00032214563979622416
"('<wordnet_head_110162991>', '<wordnet_vice_president_110751265>')",0.009529517530716212
"('<wordnet_head_110162991>', '<wordnet_archbishop_109805151>')",0.0022550194785735693
"('<wordnet_head_110162991>', '<wordnet_religious_person_109628382>')",0.028303865747677556
"('<wordnet_head_110162991>', '<wordnet_cardinal_109894143>')",0.0021651183697932275
"('<wordnet_head_110162991>', '<wordnet_philosopher_110423589>')",0.0036185196284087505
"('<wordnet_head_110162991>', '<wordnet_rider_110529965>')",0.0007716511836979322
"('<wordnet_head_110162991>', '<wordnet_cheerleader_109913593>')",2.9967036260113875e-05
"('<wordnet_head_110162991>', '<wordnet_chef_109963574>')",0.00038957147138148036
"('<wordnet_head_110162991>', '<wordnet_fencer_110085217>')",0.00029967036260113877
"('<wordnet_head_110162991>', '<wordnet_very_important_person_110748620>')",4.495055439017081e-05
"('<wordnet_head_110162991>', '<wordnet_basketball_player_109842047>')",0.04987264009589452
"('<wordnet_head_110162991>', '<wordnet_congressman_109955781>')",0.00044201378483667964
"('<wordnet_head_110162991>', '<wordnet_criminal_109977660>')",0.0058061132753970636
"('<wordnet_head_110162991>', '<wordnet_academician_109759069>')",0.018849265807611627
"('<wordnet_head_110162991>', '<wordnet_musician_110339966>')",0.013335331135750673
"('<wordnet_head_110162991>', '<wordnet_athlete_109820263>')",0.2276071321546299
"('<wordnet_head_110162991>', '<wordnet_mathematician_110301261>')",0.001977824393167516
"('<wordnet_head_110162991>', '<wordnet_policeman_110448983>')",0.004637398861252622
"('<wordnet_head_110162991>', '<wordnet_architect_109805475>')",0.00166317051243632
"('<wordnet_head_110162991>', '<wordnet_woman_110787470>')",0.03934671860952952
"('<wordnet_head_110162991>', '<wordnet_peer_109626238>')",0.03635001498351813
"('<wordnet_head_110162991>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_head_110162991>', '<wordnet_photographer_110426749>')",0.0038282888822295477
"('<wordnet_head_110162991>', '<wordnet_astronaut_109818022>')",0.00032963739886125265
"('<wordnet_head_110162991>', '<wordnet_pilot_110433164>')",0.0017905304165418041
"('<wordnet_head_110162991>', '<wordnet_person_100007846>')",1.0
"('<wordnet_historian_110177150>', '<wordnet_officeholder_110371450>')",0.030967563071804823
"('<wordnet_historian_110177150>', '<wordnet_emperor_110053004>')",0.00016634322151372333
"('<wordnet_historian_110177150>', '<wordnet_cricketer_109977326>')",0.0026892154144718605
"('<wordnet_historian_110177150>', '<wordnet_dancer_109989502>')",0.0008594399778209038
"('<wordnet_historian_110177150>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_historian_110177150>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_historian_110177150>', '<wordnet_curate_109983572>')",0.0039922373163293595
"('<wordnet_historian_110177150>', '<wordnet_abbot_109754404>')",0.002273357360687552
"('<wordnet_historian_110177150>', '<wordnet_skier_110605253>')",5.544774050457444e-05
"('<wordnet_historian_110177150>', '<wordnet_vice_president_110751265>')",0.0003049625727751594
"('<wordnet_historian_110177150>', '<wordnet_archbishop_109805151>')",0.0017188799556418076
"('<wordnet_historian_110177150>', '<wordnet_religious_person_109628382>')",0.03501524812863876
"('<wordnet_historian_110177150>', '<wordnet_cardinal_109894143>')",0.0007762683670640421
"('<wordnet_historian_110177150>', '<wordnet_philosopher_110423589>')",0.04311061824230662
"('<wordnet_historian_110177150>', '<wordnet_rider_110529965>')",0.0003049625727751594
"('<wordnet_historian_110177150>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_historian_110177150>', '<wordnet_chef_109963574>')",0.00022179096201829776
"('<wordnet_historian_110177150>', '<wordnet_fencer_110085217>')",2.772387025228722e-05
"('<wordnet_historian_110177150>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_historian_110177150>', '<wordnet_basketball_player_109842047>')",0.00022179096201829776
"('<wordnet_historian_110177150>', '<wordnet_congressman_109955781>')",2.772387025228722e-05
"('<wordnet_historian_110177150>', '<wordnet_criminal_109977660>')",0.0019406709176601053
"('<wordnet_historian_110177150>', '<wordnet_academician_109759069>')",0.15004158580537844
"('<wordnet_historian_110177150>', '<wordnet_musician_110339966>')",0.013834211255891323
"('<wordnet_historian_110177150>', '<wordnet_athlete_109820263>')",0.004324923759356806
"('<wordnet_historian_110177150>', '<wordnet_mathematician_110301261>')",0.012198502911006376
"('<wordnet_historian_110177150>', '<wordnet_policeman_110448983>')",0.00047130579428888276
"('<wordnet_historian_110177150>', '<wordnet_architect_109805475>')",0.0073468256168561135
"('<wordnet_historian_110177150>', '<wordnet_woman_110787470>')",0.030468533407263652
"('<wordnet_historian_110177150>', '<wordnet_peer_109626238>')",0.09855835874688107
"('<wordnet_historian_110177150>', '<wordnet_builder_109878275>')",2.772387025228722e-05
"('<wordnet_historian_110177150>', '<wordnet_photographer_110426749>')",0.00449126698087053
"('<wordnet_historian_110177150>', '<wordnet_astronaut_109818022>')",2.772387025228722e-05
"('<wordnet_historian_110177150>', '<wordnet_pilot_110433164>')",0.0006930967563071804
"('<wordnet_historian_110177150>', '<wordnet_person_100007846>')",1.0
"('<wordnet_officeholder_110371450>', '<wordnet_emperor_110053004>')",7.075763740248713e-05
"('<wordnet_officeholder_110371450>', '<wordnet_cricketer_109977326>')",0.0014269456876168237
"('<wordnet_officeholder_110371450>', '<wordnet_dancer_109989502>')",0.000218169381991002
"('<wordnet_officeholder_110371450>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_officeholder_110371450>', '<wordnet_herald_110171219>')",5.896469783540595e-06
"('<wordnet_officeholder_110371450>', '<wordnet_curate_109983572>')",0.0016333221300407447
"('<wordnet_officeholder_110371450>', '<wordnet_abbot_109754404>')",4.717175826832476e-05
"('<wordnet_officeholder_110371450>', '<wordnet_skier_110605253>')",6.486116761894654e-05
"('<wordnet_officeholder_110371450>', '<wordnet_vice_president_110751265>')",0.005182996939732182
"('<wordnet_officeholder_110371450>', '<wordnet_archbishop_109805151>')",0.00023585879134162377
"('<wordnet_officeholder_110371450>', '<wordnet_religious_person_109628382>')",0.005401166321723184
"('<wordnet_officeholder_110371450>', '<wordnet_cardinal_109894143>')",8.255057696956831e-05
"('<wordnet_officeholder_110371450>', '<wordnet_philosopher_110423589>')",0.0025767572954072397
"('<wordnet_officeholder_110371450>', '<wordnet_rider_110529965>')",0.0002771340798264079
"('<wordnet_officeholder_110371450>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_officeholder_110371450>', '<wordnet_chef_109963574>')",9.434351653664951e-05
"('<wordnet_officeholder_110371450>', '<wordnet_fencer_110085217>')",0.00012972233523789308
"('<wordnet_officeholder_110371450>', '<wordnet_very_important_person_110748620>')",5.896469783540595e-06
"('<wordnet_officeholder_110371450>', '<wordnet_basketball_player_109842047>')",0.0016510115393913664
"('<wordnet_officeholder_110371450>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_officeholder_110371450>', '<wordnet_criminal_109977660>')",0.0051888934095157225
"('<wordnet_officeholder_110371450>', '<wordnet_academician_109759069>')",0.014410972150973212
"('<wordnet_officeholder_110371450>', '<wordnet_musician_110339966>')",0.002747754919129917
"('<wordnet_officeholder_110371450>', '<wordnet_athlete_109820263>')",0.008591156474618646
"('<wordnet_officeholder_110371450>', '<wordnet_mathematician_110301261>')",0.0013443951106472554
"('<wordnet_officeholder_110371450>', '<wordnet_policeman_110448983>')",0.006621735566916087
"('<wordnet_officeholder_110371450>', '<wordnet_architect_109805475>')",0.001715872707010313
"('<wordnet_officeholder_110371450>', '<wordnet_woman_110787470>')",0.06479040998154405
"('<wordnet_officeholder_110371450>', '<wordnet_peer_109626238>')",0.05865808140666183
"('<wordnet_officeholder_110371450>', '<wordnet_builder_109878275>')",5.896469783540595e-06
"('<wordnet_officeholder_110371450>', '<wordnet_photographer_110426749>')",0.00035378818701243566
"('<wordnet_officeholder_110371450>', '<wordnet_astronaut_109818022>')",0.00014741174458851486
"('<wordnet_officeholder_110371450>', '<wordnet_pilot_110433164>')",0.0017217691767938536
"('<wordnet_officeholder_110371450>', '<wordnet_person_100007846>')",1.0
"('<wordnet_emperor_110053004>', '<wordnet_cricketer_109977326>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_dancer_109989502>')",0.0013617793917385383
"('<wordnet_emperor_110053004>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_curate_109983572>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_archbishop_109805151>')",0.00045392646391284613
"('<wordnet_emperor_110053004>', '<wordnet_religious_person_109628382>')",0.04766227871084884
"('<wordnet_emperor_110053004>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_philosopher_110423589>')",0.004539264639128461
"('<wordnet_emperor_110053004>', '<wordnet_rider_110529965>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_fencer_110085217>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_basketball_player_109842047>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_criminal_109977660>')",0.009532455742169769
"('<wordnet_emperor_110053004>', '<wordnet_academician_109759069>')",0.00045392646391284613
"('<wordnet_emperor_110053004>', '<wordnet_musician_110339966>')",0.005447117566954153
"('<wordnet_emperor_110053004>', '<wordnet_athlete_109820263>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_mathematician_110301261>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_policeman_110448983>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_architect_109805475>')",0.00045392646391284613
"('<wordnet_emperor_110053004>', '<wordnet_woman_110787470>')",0.2814344076259646
"('<wordnet_emperor_110053004>', '<wordnet_peer_109626238>')",0.007716749886518384
"('<wordnet_emperor_110053004>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_photographer_110426749>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_emperor_110053004>', '<wordnet_person_100007846>')",1.0
"('<wordnet_cricketer_109977326>', '<wordnet_dancer_109989502>')",2.6898351131075664e-05
"('<wordnet_cricketer_109977326>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_curate_109983572>')",5.379670226215133e-05
"('<wordnet_cricketer_109977326>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_skier_110605253>')",2.6898351131075664e-05
"('<wordnet_cricketer_109977326>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_religious_person_109628382>')",0.009979288269629072
"('<wordnet_cricketer_109977326>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_philosopher_110423589>')",0.00013449175565537831
"('<wordnet_cricketer_109977326>', '<wordnet_rider_110529965>')",0.0004572719692282863
"('<wordnet_cricketer_109977326>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_fencer_110085217>')",8.0695053393227e-05
"('<wordnet_cricketer_109977326>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_basketball_player_109842047>')",0.006697689431637841
"('<wordnet_cricketer_109977326>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_criminal_109977660>')",0.00043037361809721063
"('<wordnet_cricketer_109977326>', '<wordnet_academician_109759069>')",0.001775291174650994
"('<wordnet_cricketer_109977326>', '<wordnet_musician_110339966>')",0.0007531538316701186
"('<wordnet_cricketer_109977326>', '<wordnet_athlete_109820263>')",1.0
"('<wordnet_cricketer_109977326>', '<wordnet_mathematician_110301261>')",0.00013449175565537831
"('<wordnet_cricketer_109977326>', '<wordnet_policeman_110448983>')",0.001452510961078086
"('<wordnet_cricketer_109977326>', '<wordnet_architect_109805475>')",0.0005917637248836646
"('<wordnet_cricketer_109977326>', '<wordnet_woman_110787470>')",0.022433224843317105
"('<wordnet_cricketer_109977326>', '<wordnet_peer_109626238>')",0.005541060333001587
"('<wordnet_cricketer_109977326>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_photographer_110426749>')",8.0695053393227e-05
"('<wordnet_cricketer_109977326>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_cricketer_109977326>', '<wordnet_pilot_110433164>')",0.001452510961078086
"('<wordnet_cricketer_109977326>', '<wordnet_person_100007846>')",1.0
"('<wordnet_dancer_109989502>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_curate_109983572>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_skier_110605253>')",0.00011199462425803562
"('<wordnet_dancer_109989502>', '<wordnet_vice_president_110751265>')",0.00011199462425803562
"('<wordnet_dancer_109989502>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_religious_person_109628382>')",0.0012319408668383918
"('<wordnet_dancer_109989502>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_philosopher_110423589>')",0.0007839623698062493
"('<wordnet_dancer_109989502>', '<wordnet_rider_110529965>')",0.00022398924851607123
"('<wordnet_dancer_109989502>', '<wordnet_cheerleader_109913593>')",0.004255795721805353
"('<wordnet_dancer_109989502>', '<wordnet_chef_109963574>')",0.0007839623698062493
"('<wordnet_dancer_109989502>', '<wordnet_fencer_110085217>')",0.00011199462425803562
"('<wordnet_dancer_109989502>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_basketball_player_109842047>')",0.0003359838727741068
"('<wordnet_dancer_109989502>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_criminal_109977660>')",0.0025758763579348193
"('<wordnet_dancer_109989502>', '<wordnet_academician_109759069>')",0.007279650576772315
"('<wordnet_dancer_109989502>', '<wordnet_musician_110339966>')",0.18703102251091946
"('<wordnet_dancer_109989502>', '<wordnet_athlete_109820263>')",0.12700190390861238
"('<wordnet_dancer_109989502>', '<wordnet_mathematician_110301261>')",0.00011199462425803562
"('<wordnet_dancer_109989502>', '<wordnet_policeman_110448983>')",0.0006719677455482136
"('<wordnet_dancer_109989502>', '<wordnet_architect_109805475>')",0.00022398924851607123
"('<wordnet_dancer_109989502>', '<wordnet_woman_110787470>')",0.14357710829880166
"('<wordnet_dancer_109989502>', '<wordnet_peer_109626238>')",0.026542725949154442
"('<wordnet_dancer_109989502>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_photographer_110426749>')",0.0025758763579348193
"('<wordnet_dancer_109989502>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_dancer_109989502>', '<wordnet_pilot_110433164>')",0.00044797849703214247
"('<wordnet_dancer_109989502>', '<wordnet_person_100007846>')",1.0
"('<wordnet_schemer_110556518>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_curate_109983572>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_religious_person_109628382>')",0.13333333333333333
"('<wordnet_schemer_110556518>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_philosopher_110423589>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_rider_110529965>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_fencer_110085217>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_basketball_player_109842047>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_criminal_109977660>')",0.26666666666666666
"('<wordnet_schemer_110556518>', '<wordnet_academician_109759069>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_musician_110339966>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_athlete_109820263>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_mathematician_110301261>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_policeman_110448983>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_architect_109805475>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_woman_110787470>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_peer_109626238>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_photographer_110426749>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_schemer_110556518>', '<wordnet_person_100007846>')",1.0
"('<wordnet_herald_110171219>', '<wordnet_curate_109983572>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_religious_person_109628382>')",0.1
"('<wordnet_herald_110171219>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_philosopher_110423589>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_rider_110529965>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_fencer_110085217>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_basketball_player_109842047>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_criminal_109977660>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_academician_109759069>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_musician_110339966>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_athlete_109820263>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_mathematician_110301261>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_policeman_110448983>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_architect_109805475>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_woman_110787470>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_peer_109626238>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_photographer_110426749>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_herald_110171219>', '<wordnet_person_100007846>')",1.0
"('<wordnet_curate_109983572>', '<wordnet_abbot_109754404>')",0.0011507479861910242
"('<wordnet_curate_109983572>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_vice_president_110751265>')",0.0005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_archbishop_109805151>')",0.01611047180667434
"('<wordnet_curate_109983572>', '<wordnet_religious_person_109628382>')",0.10069044879171461
"('<wordnet_curate_109983572>', '<wordnet_cardinal_109894143>')",0.00863060989643268
"('<wordnet_curate_109983572>', '<wordnet_philosopher_110423589>')",0.05581127733026467
"('<wordnet_curate_109983572>', '<wordnet_rider_110529965>')",0.0005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_chef_109963574>')",0.0011507479861910242
"('<wordnet_curate_109983572>', '<wordnet_fencer_110085217>')",0.0005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_basketball_player_109842047>')",0.0017261219792865361
"('<wordnet_curate_109983572>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_criminal_109977660>')",0.005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_academician_109759069>')",0.13693901035673187
"('<wordnet_curate_109983572>', '<wordnet_musician_110339966>')",0.02186421173762946
"('<wordnet_curate_109983572>', '<wordnet_athlete_109820263>')",0.00863060989643268
"('<wordnet_curate_109983572>', '<wordnet_mathematician_110301261>')",0.04833141542002301
"('<wordnet_curate_109983572>', '<wordnet_policeman_110448983>')",0.0005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_architect_109805475>')",0.009205983889528193
"('<wordnet_curate_109983572>', '<wordnet_woman_110787470>')",0.017836593785960874
"('<wordnet_curate_109983572>', '<wordnet_peer_109626238>')",0.1386651323360184
"('<wordnet_curate_109983572>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_photographer_110426749>')",0.0005753739930955121
"('<wordnet_curate_109983572>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_curate_109983572>', '<wordnet_pilot_110433164>')",0.0023014959723820483
"('<wordnet_curate_109983572>', '<wordnet_person_100007846>')",1.0
"('<wordnet_abbot_109754404>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_archbishop_109805151>')",0.0710172744721689
"('<wordnet_abbot_109754404>', '<wordnet_religious_person_109628382>')",1.0
"('<wordnet_abbot_109754404>', '<wordnet_cardinal_109894143>')",0.03390914907229686
"('<wordnet_abbot_109754404>', '<wordnet_philosopher_110423589>')",0.015355086372360844
"('<wordnet_abbot_109754404>', '<wordnet_rider_110529965>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_fencer_110085217>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_basketball_player_109842047>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_criminal_109977660>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_academician_109759069>')",0.0025591810620601407
"('<wordnet_abbot_109754404>', '<wordnet_musician_110339966>')",0.01215611004478567
"('<wordnet_abbot_109754404>', '<wordnet_athlete_109820263>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_mathematician_110301261>')",0.005758157389635317
"('<wordnet_abbot_109754404>', '<wordnet_policeman_110448983>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_architect_109805475>')",0.0025591810620601407
"('<wordnet_abbot_109754404>', '<wordnet_woman_110787470>')",0.005758157389635317
"('<wordnet_abbot_109754404>', '<wordnet_peer_109626238>')",0.015355086372360844
"('<wordnet_abbot_109754404>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_photographer_110426749>')",0.0006397952655150352
"('<wordnet_abbot_109754404>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_abbot_109754404>', '<wordnet_person_100007846>')",1.0
"('<wordnet_skier_110605253>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_religious_person_109628382>')",9.054690329590728e-05
"('<wordnet_skier_110605253>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_philosopher_110423589>')",0.00018109380659181456
"('<wordnet_skier_110605253>', '<wordnet_rider_110529965>')",0.005885548714233973
"('<wordnet_skier_110605253>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_chef_109963574>')",0.00018109380659181456
"('<wordnet_skier_110605253>', '<wordnet_fencer_110085217>')",0.0004527345164795364
"('<wordnet_skier_110605253>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_basketball_player_109842047>')",0.0009054690329590728
"('<wordnet_skier_110605253>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_criminal_109977660>')",0.0003621876131836291
"('<wordnet_skier_110605253>', '<wordnet_academician_109759069>')",0.0003621876131836291
"('<wordnet_skier_110605253>', '<wordnet_musician_110339966>')",0.0011771097428467947
"('<wordnet_skier_110605253>', '<wordnet_athlete_109820263>')",1.0
"('<wordnet_skier_110605253>', '<wordnet_mathematician_110301261>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_policeman_110448983>')",0.0006338283230713509
"('<wordnet_skier_110605253>', '<wordnet_architect_109805475>')",0.0004527345164795364
"('<wordnet_skier_110605253>', '<wordnet_woman_110787470>')",0.1342810575878305
"('<wordnet_skier_110605253>', '<wordnet_peer_109626238>')",0.0033502354219485694
"('<wordnet_skier_110605253>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_skier_110605253>', '<wordnet_photographer_110426749>')",0.00099601593625498
