ConceptA(x),"Predicate(x,y)",ConceptB(y),Probability
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/parent,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/data,http://dbpedia.org/ontology/Place,1.57E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/next,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/creator,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/influencedBy,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/basedOn,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/programmedIn,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/highest,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/otherTitles,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/remLocation,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/chartb,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/aux4t,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/ground,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/ep,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/aSide,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/through,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/countries,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/properties,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locationTown,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/ontology/Place,0.013748789
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/prevTitle,http://dbpedia.org/ontology/Place,4.09E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/city,http://dbpedia.org/ontology/Place,0.006478989
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/note,http://dbpedia.org/ontology/Place,9.59E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locationCity,http://dbpedia.org/ontology/Place,0.000627303
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/museum,http://dbpedia.org/ontology/Place,0.000327015
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/infoa,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/areaServed,http://dbpedia.org/ontology/Place,0.000435496
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/Place,0.002778057
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/related,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/source1Location,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/writer,http://dbpedia.org/ontology/Place,0.000117914
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/shipRegistry,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/shipCountry,http://dbpedia.org/ontology/Place,5.50E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/islands,http://dbpedia.org/ontology/Place,9.43E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/ontology/Place,2.99E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/material,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/campus,http://dbpedia.org/ontology/Place,1.57E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/jurisdiction,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/story,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/routeJunction,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/othLocation,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/Place,2.36E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/cinematography,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/operatingSystem,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/format,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/owner,http://dbpedia.org/ontology/Place,5.03E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/related,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/service,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/destination,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/riverSystem,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/applications,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/status,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/translator,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/mouthLocation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/ui,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/base,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nextcity,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/countryOrigin,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/chapter,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/Place,0.06098048
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/country,http://dbpedia.org/ontology/Place,0.039449357
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/crosses,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/premierePlace,http://dbpedia.org/ontology/Place,0.002229363
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/nonFictionSubject,http://dbpedia.org/ontology/Place,0.000396192
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/address,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/patronage,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/extra,http://dbpedia.org/ontology/Place,0.000132064
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/today,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/state,http://dbpedia.org/ontology/Place,8.96E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/rivers,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/basedIn,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/ontology/Place,0.000161935
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/auxf,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/artist,http://dbpedia.org/ontology/Place,9.12E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/chronology,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/ontology/Place,2.20E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/regionServed,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/originalLanguage,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/infod,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/wikiPageDisambiguates,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/goldMedalist,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nextTitle,http://dbpedia.org/ontology/Place,3.14E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/foundedDate,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/hqLocation,http://dbpedia.org/ontology/Place,1.57E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/prev,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/diocese,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/chartj,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/partof,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/capital,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/illustrator,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/borough,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/basis,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/Place,0.022669388
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/studio,http://dbpedia.org/ontology/Place,0.004141145
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/stadium,http://dbpedia.org/ontology/Place,0.000174513
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/museum,http://dbpedia.org/ontology/Place,0.000523539
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/Place,6.76E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/Place,4.09E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/recordLocation,http://dbpedia.org/ontology/Place,0.000172941
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/subject,http://dbpedia.org/ontology/Place,0.000224823
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/Place,0.000248406
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/regionServed,http://dbpedia.org/ontology/Place,9.59E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/origin,http://dbpedia.org/ontology/Place,9.59E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/Place,8.33E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/locationCity,http://dbpedia.org/ontology/Place,2.99E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/d,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/populationPlace,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/ontology/Place,6.92E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/developer,http://dbpedia.org/ontology/Place,2.99E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/nationality,http://dbpedia.org/ontology/Place,2.36E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/network,http://dbpedia.org/ontology/Place,1.89E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/district,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/producer,http://dbpedia.org/ontology/Place,3.14E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/foundingLocation,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/restingPlace,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/usingJurisdiction,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/chartg,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/series,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/series,http://dbpedia.org/ontology/Place,3.14E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/county,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/platform,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/album,http://dbpedia.org/ontology/Place,3.30E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/eponym,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/replacement,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/externalHost,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/archipelago,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/auxb,http://dbpedia.org/ontology/Place,1.73E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/northwest,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/southwest,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/west,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/cpu,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/parentPeak,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/primaryUser,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/east,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/ballpark,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nearSe,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/operator,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/period,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/registration,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/markets,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/dateOfPremiere,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/londonBorough,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/district,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/Place,9.43E-05
http://dbpedia.org/ontology/Work,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/ontology/Place,0.000284566
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locations,http://dbpedia.org/ontology/Place,7.55E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/title,http://dbpedia.org/ontology/Place,0.000509389
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/crosses,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/markTitle,http://dbpedia.org/ontology/Place,4.40E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/setIn,http://dbpedia.org/ontology/Place,0.000391475
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/caption,http://dbpedia.org/ontology/Place,2.83E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/inflow,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/a,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/companyType,http://dbpedia.org/ontology/Place,9.43E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/type,http://dbpedia.org/ontology/Place,5.19E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/commands,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locale,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/subdivisionName,http://dbpedia.org/ontology/Place,3.62E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/airdate,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/Place,6.76E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/region,http://dbpedia.org/ontology/Place,2.52E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/basedOn,http://dbpedia.org/ontology/Place,9.43E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/origin,http://dbpedia.org/ontology/Place,6.92E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/movement,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/person,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nationalOrigin,http://dbpedia.org/ontology/Place,2.04E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/rev,http://dbpedia.org/ontology/Place,0.000177657
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/c,http://dbpedia.org/ontology/Place,9.43E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nearestCity,http://dbpedia.org/ontology/Place,1.89E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/launchSite,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nationality,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/publishedIn,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/websiteType,http://dbpedia.org/ontology/Place,3.46E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/mainCharTeam,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/headline,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/seasonChamps,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/river,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/artist,http://dbpedia.org/ontology/Place,2.20E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/author(s)_,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/namedfor,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/auxa,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/team,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/regions,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/house,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/leaderName,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/editor,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/bordersOn,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/channel,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/opentheme,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/cities,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/Place,0.000124203
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/deathPlace,http://dbpedia.org/ontology/Place,7.07E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/venue,http://dbpedia.org/ontology/Place,0.001468424
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/label,http://dbpedia.org/ontology/Place,0.000199668
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/picture,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/builder,http://dbpedia.org/ontology/Place,6.13E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/hometown,http://dbpedia.org/ontology/Place,0.000155647
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/area,http://dbpedia.org/ontology/Place,0.000111625
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/ontology/Place,3.93E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/combatant,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/notes,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/shipBuilder,http://dbpedia.org/ontology/Place,3.62E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/type,http://dbpedia.org/ontology/Place,8.65E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/discipline,http://dbpedia.org/ontology/Place,0.000124203
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/music,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/place,http://dbpedia.org/ontology/Place,4.09E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locationCountry,http://dbpedia.org/ontology/Place,0.000292427
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/hp,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/previousWork,http://dbpedia.org/ontology/Place,9.43E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/prevunhocity,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/federalState,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/Place,3.93E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/constellation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/testSite,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/editor,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/format,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/continents,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/Place,6.60E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/owners,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/lit,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/relatedMeanOfTransportation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/olympicPlace,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/products,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/routeStart,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/affiliation,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/territory,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/cpu,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/supportedPlatforms,http://dbpedia.org/ontology/Place,1.73E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/discharge1Location,http://dbpedia.org/ontology/Place,1.57E-06
