"Predicate(x,y)",ConceptA(y),ConceptB(x),Probability
http://dbpedia.org/property/madh'hab,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.48
http://dbpedia.org/property/transportParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.25
http://dbpedia.org/property/financeParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/presidentParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/gpManufacturers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/sentence,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.967741935483871
http://dbpedia.org/property/energyParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/educationAlmaMata,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/publicWorksParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.25
http://dbpedia.org/property/sportsParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/teamh,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/coachteame,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8316991812392601
http://dbpedia.org/property/associatedActs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.44133431547932234
http://dbpedia.org/property/label,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.11107209421679587
http://dbpedia.org/property/party,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6801794617534274
http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.4556249613457851
http://dbpedia.org/property/deathPlace,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8928762720942689
http://dbpedia.org/property/highSchool,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.22700604884556494
http://dbpedia.org/property/teama,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5299803655037003
http://dbpedia.org/property/predecessor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.05711000383288616
http://dbpedia.org/property/successor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.025757575757575757
http://dbpedia.org/property/formerTeams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7901037509976058
http://dbpedia.org/property/branch,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5796492108813655
http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8781788351107465
http://dbpedia.org/ontology/notableIdea,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8078602620087336
http://dbpedia.org/property/ruCurrentteam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7709923664122137
http://dbpedia.org/property/university,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5145703611457036
http://dbpedia.org/property/awards,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7300188797986155
http://dbpedia.org/property/mainInterests,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.729060451565914
http://dbpedia.org/property/works,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/nationalteam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8247928162157961
http://dbpedia.org/property/candidate,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.11842105263157894
http://dbpedia.org/property/agent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7867360208062418
http://dbpedia.org/property/discipline,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.3200636942675159
http://dbpedia.org/property/labelName,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8494623655913979
http://dbpedia.org/property/formerMllTeams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.85
http://dbpedia.org/property/institute,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/property/career,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6854641693811075
http://dbpedia.org/property/50Manufacturers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/debutfor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9260869565217391
http://dbpedia.org/property/convictionPenalty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9713114754098361
http://dbpedia.org/ontology/prospectTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8312101910828026
http://dbpedia.org/property/coachteama,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.91324200913242
http://dbpedia.org/property/umpireleague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9764705882352941
http://dbpedia.org/property/mmmf,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/buried,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.896551724137931
http://dbpedia.org/ontology/instrument,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7486033519553073
http://dbpedia.org/property/subsidiaries,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.004291845493562232
http://dbpedia.org/property/ruTeama,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6307692307692307
http://dbpedia.org/ontology/debutTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.794129473260957
http://dbpedia.org/property/affiliation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0025220680958385876
http://dbpedia.org/property/nominator,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.47619047619047616
http://dbpedia.org/property/era,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8562091503267973
http://dbpedia.org/ontology/picture,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.34394904458598724
http://dbpedia.org/property/jurisprudence,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/almamater,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7777777777777778
http://dbpedia.org/property/music,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.000333889816360601
http://dbpedia.org/property/otherwork,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6666666666666666
http://dbpedia.org/property/ground,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.00847457627118644
http://dbpedia.org/property/confederation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.003257328990228013
http://dbpedia.org/property/coaching,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8461538461538461
http://dbpedia.org/property/consecratedBy,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8214285714285714
http://dbpedia.org/property/mmaCounty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/playerReam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/sufiOrder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6666666666666666
http://dbpedia.org/property/team8v,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/stateAssembly,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/party3name,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/fmf,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/coachteamh,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/hometown,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5833333333333334
http://dbpedia.org/property/synagogue,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/sponsors,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.004106776180698152
http://dbpedia.org/property/homeTown,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/repsevenscomp,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6666666666666666
http://dbpedia.org/property/part,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/politicalAffilation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/termStart,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/background,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/final2league,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/manuf,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.006535947712418301
http://dbpedia.org/property/split,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0005402485143165856
http://dbpedia.org/property/nationalCompetition,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/clubs8.,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/miningParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/year,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.05
http://dbpedia.org/property/work,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/winningclubs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/regiment,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/currenttraininglocations,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.1312242787879611e-06
http://dbpedia.org/property/freeText,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.004405286343612335
http://dbpedia.org/ontology/builder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,5.257070760172432e-05
http://dbpedia.org/property/nativeLang,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/highestrank,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/domesticPartner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/academicAdvisors,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.23438339377394912
http://dbpedia.org/property/majority,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.043689320388349516
http://dbpedia.org/property/office,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6581015077511149
http://dbpedia.org/property/teamc,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9446366782006921
http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.00030823425803610746
http://dbpedia.org/property/nationalTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8571428571428571
http://dbpedia.org/property/notableWorks,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8288770053475936
http://dbpedia.org/property/conferenceTournament,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.04285714285714286
http://dbpedia.org/property/championships,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6619718309859155
http://dbpedia.org/property/footnotes,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.2288135593220339
http://dbpedia.org/property/training,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8076468269609776
http://dbpedia.org/ontology/mainInterest,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7766561514195583
http://dbpedia.org/ontology/prospectLeague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.978865406006674
http://dbpedia.org/property/gpTeams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8
http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0038560411311053984
http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.00405605332712735
http://dbpedia.org/property/breeder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7560137457044673
http://dbpedia.org/property/founder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.02342786683107275
http://dbpedia.org/ontology/binomialAuthority,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.015087396504139835
http://dbpedia.org/property/post,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.2379421221864952
http://dbpedia.org/property/minister,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.4
http://dbpedia.org/property/lastagainst,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8421404682274247
http://dbpedia.org/property/researchField,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.29850746268656714
http://dbpedia.org/property/rd2Team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0006011421701232341
http://dbpedia.org/property/majorwins,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8571428571428571
http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9852216748768473
http://dbpedia.org/property/polishleague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.22077922077922077
http://dbpedia.org/ontology/stateOfOrigin,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9465648854961832
http://dbpedia.org/property/gym,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.4117647058823529
http://dbpedia.org/ontology/mother,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/units,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.005371530886302597
http://dbpedia.org/property/mllDraftTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8333333333333334
http://dbpedia.org/property/parents,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/property/blank,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.15
http://dbpedia.org/property/restaurants,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.625
http://dbpedia.org/property/phylum,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9963963963963964
http://dbpedia.org/property/vicepresident,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/property/season1Team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9487179487179487
http://dbpedia.org/property/ruTeamd,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8333333333333334
http://dbpedia.org/property/coachteamd,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/wantedBy,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/property/preceded,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.42857142857142855
http://dbpedia.org/property/prevshow,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8333333333333334
http://dbpedia.org/property/amateurTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.2
http://dbpedia.org/property/tariqa,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/vicePresident,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/coachingteams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/formerParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/criminalCharges,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/ontology/sire,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/rlYouthclubs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/militaryService,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/alumni,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/operation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6666666666666666
http://dbpedia.org/property/ss300Manufacturers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6
http://dbpedia.org/property/statehouse,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/occupations,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/officeHeld,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/initiationPlace,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/national,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.00046040515653775324
http://dbpedia.org/property/locality,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/major,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/spouses,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/iccounty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/employers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/sernamParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.75
http://dbpedia.org/property/placeOfBurial,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8181818181818182
http://dbpedia.org/property/fightingOutOf,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/members,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.004615384615384616
http://dbpedia.org/property/overlies,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.005988023952095809
http://dbpedia.org/property/ruSevensnationalcomp,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/conamaParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.3333333333333333
http://dbpedia.org/property/company,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,6.207324643078833e-05
http://dbpedia.org/property/presenter,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0006238303181534623
http://dbpedia.org/property/synagogueposition,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/memorials,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.3333333333333333
http://dbpedia.org/property/legislatures,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/term,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/opposed,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/property/debut3team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5
http://dbpedia.org/ontology/managerClub,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8198318459269467
http://dbpedia.org/property/managerclubs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8064837243255798
http://dbpedia.org/property/debutleague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9093406593406593
http://dbpedia.org/property/youthclubs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7842975798367464
http://dbpedia.org/property/education,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8262814649858831
http://dbpedia.org/ontology/award,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7632461690935427
http://dbpedia.org/ontology/college,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8071815718157181
http://dbpedia.org/property/college,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6769677185346391
http://dbpedia.org/property/1namedata,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7045454545454546
http://dbpedia.org/ontology/notableWork,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8841463414634146
http://dbpedia.org/property/boards,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8218451749734889
http://dbpedia.org/property/originalteam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8123100303951368
http://dbpedia.org/property/after,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.21608391608391608
http://dbpedia.org/property/genre,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.124285169653069
http://dbpedia.org/property/prizes,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7821229050279329
http://dbpedia.org/ontology/position,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.0028503562945368173
http://dbpedia.org/property/coachingTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.4977973568281938
http://dbpedia.org/property/motive,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7168141592920354
http://dbpedia.org/ontology/breeder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6330935251798561
http://dbpedia.org/property/nobleFamily,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8147668393782384
http://dbpedia.org/property/style,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.11764705882352941
http://dbpedia.org/property/religion,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.5297726452544208
http://dbpedia.org/property/relations,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8089887640449438
http://dbpedia.org/property/finalleague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9336734693877551
http://dbpedia.org/property/sooteam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9037328094302554
http://dbpedia.org/property/trainer,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.9411764705882353
http://dbpedia.org/property/homeStation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.003436426116838488
http://dbpedia.org/property/restingplace,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8333333333333334
http://dbpedia.org/property/ruCoachteama,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8571428571428571
http://dbpedia.org/property/weapons,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.23529411764705882
http://dbpedia.org/property/issue,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/125Manufacturers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8896321070234113
http://dbpedia.org/property/alias,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.40625
http://dbpedia.org/property/formerSchool(s)_,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8
http://dbpedia.org/property/treasury,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/educationParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.42857142857142855
http://dbpedia.org/property/debut2team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.875
http://dbpedia.org/ontology/canonizedBy,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/significantDesign,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.625
http://dbpedia.org/property/influenced,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8181818181818182
http://dbpedia.org/property/engines,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.13454545454545455
http://dbpedia.org/ontology/division,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7280253226199173
http://dbpedia.org/property/father,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.875
http://dbpedia.org/property/formerNcaaTeams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/children,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.6521739130434783
http://dbpedia.org/property/250Manufacturers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.7902097902097902
http://dbpedia.org/property/statleague,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.8771929824561403
http://dbpedia.org/property/damsire,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
http://dbpedia.org/property/fossilRange,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.12307692307692308
http://dbpedia.org/property/seats3Title,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.002369668246445498
http://dbpedia.org/property/language,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.028747433264887063
http://dbpedia.org/property/partner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,0.25
http://dbpedia.org/property/jr/sr,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Species,1.0
